,CODIGO_ESTABLECIMIENTO,NOMBRE_ESTABLECIMIENTO,NOMBRE_REGION,COMUNA,ASISTENCIA_PROMEDIO_ANUAL_DEL_ESTABLECIMIENTO
47,1107017,INTINA WAWAPA,TARAPACA,ALTO HOSPICIO,112.40111111111112
48,1107017,INTINA WAWAPA,TARAPACA,ALTO HOSPICIO,112.40111111111112
49,1107017,INTINA WAWAPA,TARAPACA,ALTO HOSPICIO,112.40111111111112
50,1107017,INTINA WAWAPA,TARAPACA,ALTO HOSPICIO,112.40111111111112
51,1107017,INTINA WAWAPA,TARAPACA,ALTO HOSPICIO,112.40111111111112
52,1107017,INTINA WAWAPA,TARAPACA,ALTO HOSPICIO,112.40111111111112
53,1107017,INTINA WAWAPA,TARAPACA,ALTO HOSPICIO,112.40111111111112
54,1107017,INTINA WAWAPA,TARAPACA,ALTO HOSPICIO,112.40111111111112
55,1107017,INTINA WAWAPA,TARAPACA,ALTO HOSPICIO,112.40111111111112
56,1107017,INTINA WAWAPA,TARAPACA,ALTO HOSPICIO,112.40111111111112
57,1107017,INTINA WAWAPA,TARAPACA,ALTO HOSPICIO,112.40111111111112
58,1107017,INTINA WAWAPA,TARAPACA,ALTO HOSPICIO,112.40111111111112
59,1107017,INTINA WAWAPA,TARAPACA,ALTO HOSPICIO,112.40111111111112
60,1107017,INTINA WAWAPA,TARAPACA,ALTO HOSPICIO,112.40111111111112
61,1107017,INTINA WAWAPA,TARAPACA,ALTO HOSPICIO,112.40111111111112
62,1107017,INTINA WAWAPA,TARAPACA,ALTO HOSPICIO,112.40111111111112
63,1107017,INTINA WAWAPA,TARAPACA,ALTO HOSPICIO,112.40111111111112
64,1107017,INTINA WAWAPA,TARAPACA,ALTO HOSPICIO,112.40111111111112
65,1107017,INTINA WAWAPA,TARAPACA,ALTO HOSPICIO,112.40111111111112
66,1107017,INTINA WAWAPA,TARAPACA,ALTO HOSPICIO,112.40111111111112
67,1107017,INTINA WAWAPA,TARAPACA,ALTO HOSPICIO,112.40111111111112
68,1107018,LOS NARANJOS,TARAPACA,ALTO HOSPICIO,82.75777777777778
69,1107018,LOS NARANJOS,TARAPACA,ALTO HOSPICIO,82.75777777777778
70,1107018,LOS NARANJOS,TARAPACA,ALTO HOSPICIO,82.75777777777778
71,1107018,LOS NARANJOS,TARAPACA,ALTO HOSPICIO,82.75777777777778
72,1107018,LOS NARANJOS,TARAPACA,ALTO HOSPICIO,82.75777777777778
73,1107018,LOS NARANJOS,TARAPACA,ALTO HOSPICIO,82.75777777777778
74,1107018,LOS NARANJOS,TARAPACA,ALTO HOSPICIO,82.75777777777778
75,1107018,LOS NARANJOS,TARAPACA,ALTO HOSPICIO,82.75777777777778
76,1107018,LOS NARANJOS,TARAPACA,ALTO HOSPICIO,82.75777777777778
77,1107018,LOS NARANJOS,TARAPACA,ALTO HOSPICIO,82.75777777777778
78,1107018,LOS NARANJOS,TARAPACA,ALTO HOSPICIO,82.75777777777778
79,1107018,LOS NARANJOS,TARAPACA,ALTO HOSPICIO,82.75777777777778
80,1107018,LOS NARANJOS,TARAPACA,ALTO HOSPICIO,82.75777777777778
81,1107018,LOS NARANJOS,TARAPACA,ALTO HOSPICIO,82.75777777777778
82,1107018,LOS NARANJOS,TARAPACA,ALTO HOSPICIO,82.75777777777778
83,1107018,LOS NARANJOS,TARAPACA,ALTO HOSPICIO,82.75777777777778
84,1107018,LOS NARANJOS,TARAPACA,ALTO HOSPICIO,82.75777777777778
85,1107018,LOS NARANJOS,TARAPACA,ALTO HOSPICIO,82.75777777777778
86,1107018,LOS NARANJOS,TARAPACA,ALTO HOSPICIO,82.75777777777778
87,1107019,TORTUGUITAS,TARAPACA,ALTO HOSPICIO,70.02555555555554
88,1107019,TORTUGUITAS,TARAPACA,ALTO HOSPICIO,70.02555555555554
89,1107019,TORTUGUITAS,TARAPACA,ALTO HOSPICIO,70.02555555555554
90,1107019,TORTUGUITAS,TARAPACA,ALTO HOSPICIO,70.02555555555554
91,1107019,TORTUGUITAS,TARAPACA,ALTO HOSPICIO,70.02555555555554
92,1107019,TORTUGUITAS,TARAPACA,ALTO HOSPICIO,70.02555555555554
93,1107019,TORTUGUITAS,TARAPACA,ALTO HOSPICIO,70.02555555555554
94,1107019,TORTUGUITAS,TARAPACA,ALTO HOSPICIO,70.02555555555554
95,1107019,TORTUGUITAS,TARAPACA,ALTO HOSPICIO,70.02555555555554
96,1107019,TORTUGUITAS,TARAPACA,ALTO HOSPICIO,70.02555555555554
97,1107019,TORTUGUITAS,TARAPACA,ALTO HOSPICIO,70.02555555555554
98,1107019,TORTUGUITAS,TARAPACA,ALTO HOSPICIO,70.02555555555554
99,1107019,TORTUGUITAS,TARAPACA,ALTO HOSPICIO,70.02555555555554
100,1107019,TORTUGUITAS,TARAPACA,ALTO HOSPICIO,70.02555555555554
101,1107019,TORTUGUITAS,TARAPACA,ALTO HOSPICIO,70.02555555555554
102,1107019,TORTUGUITAS,TARAPACA,ALTO HOSPICIO,70.02555555555554
103,1107019,TORTUGUITAS,TARAPACA,ALTO HOSPICIO,70.02555555555554
104,1107019,TORTUGUITAS,TARAPACA,ALTO HOSPICIO,70.02555555555554
105,1107019,TORTUGUITAS,TARAPACA,ALTO HOSPICIO,70.02555555555554
106,1107020,SUMA INTI,TARAPACA,ALTO HOSPICIO,57.13
107,1107020,SUMA INTI,TARAPACA,ALTO HOSPICIO,57.13
108,1107020,SUMA INTI,TARAPACA,ALTO HOSPICIO,57.13
109,1107020,SUMA INTI,TARAPACA,ALTO HOSPICIO,57.13
110,1107020,SUMA INTI,TARAPACA,ALTO HOSPICIO,57.13
111,1107020,SUMA INTI,TARAPACA,ALTO HOSPICIO,57.13
112,1107020,SUMA INTI,TARAPACA,ALTO HOSPICIO,57.13
113,1107020,SUMA INTI,TARAPACA,ALTO HOSPICIO,57.13
114,1107020,SUMA INTI,TARAPACA,ALTO HOSPICIO,57.13
115,1107020,SUMA INTI,TARAPACA,ALTO HOSPICIO,57.13
116,1107020,SUMA INTI,TARAPACA,ALTO HOSPICIO,57.13
117,1107020,SUMA INTI,TARAPACA,ALTO HOSPICIO,57.13
118,1107020,SUMA INTI,TARAPACA,ALTO HOSPICIO,57.13
119,1107020,SUMA INTI,TARAPACA,ALTO HOSPICIO,57.13
120,1107020,SUMA INTI,TARAPACA,ALTO HOSPICIO,57.13
121,1107020,SUMA INTI,TARAPACA,ALTO HOSPICIO,57.13
122,1107020,SUMA INTI,TARAPACA,ALTO HOSPICIO,57.13
123,1107021,ARUMANTI,TARAPACA,ALTO HOSPICIO,45.47222222222222
124,1107021,ARUMANTI,TARAPACA,ALTO HOSPICIO,45.47222222222222
125,1107021,ARUMANTI,TARAPACA,ALTO HOSPICIO,45.47222222222222
126,1107021,ARUMANTI,TARAPACA,ALTO HOSPICIO,45.47222222222222
127,1107021,ARUMANTI,TARAPACA,ALTO HOSPICIO,45.47222222222222
128,1107021,ARUMANTI,TARAPACA,ALTO HOSPICIO,45.47222222222222
129,1107021,ARUMANTI,TARAPACA,ALTO HOSPICIO,45.47222222222222
130,1107021,ARUMANTI,TARAPACA,ALTO HOSPICIO,45.47222222222222
131,1107021,ARUMANTI,TARAPACA,ALTO HOSPICIO,45.47222222222222
132,1107021,ARUMANTI,TARAPACA,ALTO HOSPICIO,45.47222222222222
133,1107021,ARUMANTI,TARAPACA,ALTO HOSPICIO,45.47222222222222
134,1107021,ARUMANTI,TARAPACA,ALTO HOSPICIO,45.47222222222222
135,1107021,ARUMANTI,TARAPACA,ALTO HOSPICIO,45.47222222222222
136,1107021,ARUMANTI,TARAPACA,ALTO HOSPICIO,45.47222222222222
137,1107021,ARUMANTI,TARAPACA,ALTO HOSPICIO,45.47222222222222
138,1107021,ARUMANTI,TARAPACA,ALTO HOSPICIO,45.47222222222222
139,1107022,LUCERITO DORADO,TARAPACA,ALTO HOSPICIO,111.73
140,1107022,LUCERITO DORADO,TARAPACA,ALTO HOSPICIO,111.73
141,1107022,LUCERITO DORADO,TARAPACA,ALTO HOSPICIO,111.73
142,1107022,LUCERITO DORADO,TARAPACA,ALTO HOSPICIO,111.73
143,1107022,LUCERITO DORADO,TARAPACA,ALTO HOSPICIO,111.73
144,1107022,LUCERITO DORADO,TARAPACA,ALTO HOSPICIO,111.73
145,1107022,LUCERITO DORADO,TARAPACA,ALTO HOSPICIO,111.73
146,1107022,LUCERITO DORADO,TARAPACA,ALTO HOSPICIO,111.73
147,1107022,LUCERITO DORADO,TARAPACA,ALTO HOSPICIO,111.73
148,1107022,LUCERITO DORADO,TARAPACA,ALTO HOSPICIO,111.73
149,1107022,LUCERITO DORADO,TARAPACA,ALTO HOSPICIO,111.73
150,1107022,LUCERITO DORADO,TARAPACA,ALTO HOSPICIO,111.73
151,1107022,LUCERITO DORADO,TARAPACA,ALTO HOSPICIO,111.73
152,1107022,LUCERITO DORADO,TARAPACA,ALTO HOSPICIO,111.73
153,1107022,LUCERITO DORADO,TARAPACA,ALTO HOSPICIO,111.73
154,1107022,LUCERITO DORADO,TARAPACA,ALTO HOSPICIO,111.73
155,1107022,LUCERITO DORADO,TARAPACA,ALTO HOSPICIO,111.73
156,1107022,LUCERITO DORADO,TARAPACA,ALTO HOSPICIO,111.73
157,1107022,LUCERITO DORADO,TARAPACA,ALTO HOSPICIO,111.73
158,1107022,LUCERITO DORADO,TARAPACA,ALTO HOSPICIO,111.73
159,1107022,LUCERITO DORADO,TARAPACA,ALTO HOSPICIO,111.73
160,1107022,LUCERITO DORADO,TARAPACA,ALTO HOSPICIO,111.73
161,1107022,LUCERITO DORADO,TARAPACA,ALTO HOSPICIO,111.73
162,1107022,LUCERITO DORADO,TARAPACA,ALTO HOSPICIO,111.73
163,1107022,LUCERITO DORADO,TARAPACA,ALTO HOSPICIO,111.73
164,1107022,LUCERITO DORADO,TARAPACA,ALTO HOSPICIO,111.73
165,1107022,LUCERITO DORADO,TARAPACA,ALTO HOSPICIO,111.73
166,1107023,AVENTURAS DE APRENDER,TARAPACA,ALTO HOSPICIO,78.24666666666667
167,1107023,AVENTURAS DE APRENDER,TARAPACA,ALTO HOSPICIO,78.24666666666667
168,1107023,AVENTURAS DE APRENDER,TARAPACA,ALTO HOSPICIO,78.24666666666667
169,1107023,AVENTURAS DE APRENDER,TARAPACA,ALTO HOSPICIO,78.24666666666667
170,1107023,AVENTURAS DE APRENDER,TARAPACA,ALTO HOSPICIO,78.24666666666667
171,1107023,AVENTURAS DE APRENDER,TARAPACA,ALTO HOSPICIO,78.24666666666667
172,1107023,AVENTURAS DE APRENDER,TARAPACA,ALTO HOSPICIO,78.24666666666667
173,1107023,AVENTURAS DE APRENDER,TARAPACA,ALTO HOSPICIO,78.24666666666667
174,1107023,AVENTURAS DE APRENDER,TARAPACA,ALTO HOSPICIO,78.24666666666667
175,1107023,AVENTURAS DE APRENDER,TARAPACA,ALTO HOSPICIO,78.24666666666667
176,1107023,AVENTURAS DE APRENDER,TARAPACA,ALTO HOSPICIO,78.24666666666667
177,1107023,AVENTURAS DE APRENDER,TARAPACA,ALTO HOSPICIO,78.24666666666667
178,1107023,AVENTURAS DE APRENDER,TARAPACA,ALTO HOSPICIO,78.24666666666667
179,1107023,AVENTURAS DE APRENDER,TARAPACA,ALTO HOSPICIO,78.24666666666667
180,1107023,AVENTURAS DE APRENDER,TARAPACA,ALTO HOSPICIO,78.24666666666667
181,1107023,AVENTURAS DE APRENDER,TARAPACA,ALTO HOSPICIO,78.24666666666667
182,1107023,AVENTURAS DE APRENDER,TARAPACA,ALTO HOSPICIO,78.24666666666667
183,1107023,AVENTURAS DE APRENDER,TARAPACA,ALTO HOSPICIO,78.24666666666667
184,1107023,AVENTURAS DE APRENDER,TARAPACA,ALTO HOSPICIO,78.24666666666667
185,1107023,AVENTURAS DE APRENDER,TARAPACA,ALTO HOSPICIO,78.24666666666667
186,1107023,AVENTURAS DE APRENDER,TARAPACA,ALTO HOSPICIO,78.24666666666667
187,1107023,AVENTURAS DE APRENDER,TARAPACA,ALTO HOSPICIO,78.24666666666667
188,1107024,ARCOIRIS DEL DESIERTO,TARAPACA,ALTO HOSPICIO,87.67
189,1107024,ARCOIRIS DEL DESIERTO,TARAPACA,ALTO HOSPICIO,87.67
190,1107024,ARCOIRIS DEL DESIERTO,TARAPACA,ALTO HOSPICIO,87.67
191,1107024,ARCOIRIS DEL DESIERTO,TARAPACA,ALTO HOSPICIO,87.67
192,1107024,ARCOIRIS DEL DESIERTO,TARAPACA,ALTO HOSPICIO,87.67
193,1107024,ARCOIRIS DEL DESIERTO,TARAPACA,ALTO HOSPICIO,87.67
194,1107024,ARCOIRIS DEL DESIERTO,TARAPACA,ALTO HOSPICIO,87.67
195,1107024,ARCOIRIS DEL DESIERTO,TARAPACA,ALTO HOSPICIO,87.67
196,1107024,ARCOIRIS DEL DESIERTO,TARAPACA,ALTO HOSPICIO,87.67
197,1107024,ARCOIRIS DEL DESIERTO,TARAPACA,ALTO HOSPICIO,87.67
198,1107024,ARCOIRIS DEL DESIERTO,TARAPACA,ALTO HOSPICIO,87.67
199,1107024,ARCOIRIS DEL DESIERTO,TARAPACA,ALTO HOSPICIO,87.67
200,1107024,ARCOIRIS DEL DESIERTO,TARAPACA,ALTO HOSPICIO,87.67
201,1107024,ARCOIRIS DEL DESIERTO,TARAPACA,ALTO HOSPICIO,87.67
202,1107024,ARCOIRIS DEL DESIERTO,TARAPACA,ALTO HOSPICIO,87.67
203,1107024,ARCOIRIS DEL DESIERTO,TARAPACA,ALTO HOSPICIO,87.67
204,1107024,ARCOIRIS DEL DESIERTO,TARAPACA,ALTO HOSPICIO,87.67
205,1107024,ARCOIRIS DEL DESIERTO,TARAPACA,ALTO HOSPICIO,87.67
206,1107024,ARCOIRIS DEL DESIERTO,TARAPACA,ALTO HOSPICIO,87.67
207,1107024,ARCOIRIS DEL DESIERTO,TARAPACA,ALTO HOSPICIO,87.67
208,1107025,MAGIA DE APRENDER,TARAPACA,ALTO HOSPICIO,81.6911111111111
209,1107025,MAGIA DE APRENDER,TARAPACA,ALTO HOSPICIO,81.6911111111111
210,1107025,MAGIA DE APRENDER,TARAPACA,ALTO HOSPICIO,81.6911111111111
211,1107025,MAGIA DE APRENDER,TARAPACA,ALTO HOSPICIO,81.6911111111111
212,1107025,MAGIA DE APRENDER,TARAPACA,ALTO HOSPICIO,81.6911111111111
213,1107025,MAGIA DE APRENDER,TARAPACA,ALTO HOSPICIO,81.6911111111111
214,1107025,MAGIA DE APRENDER,TARAPACA,ALTO HOSPICIO,81.6911111111111
215,1107025,MAGIA DE APRENDER,TARAPACA,ALTO HOSPICIO,81.6911111111111
216,1107025,MAGIA DE APRENDER,TARAPACA,ALTO HOSPICIO,81.6911111111111
217,1107025,MAGIA DE APRENDER,TARAPACA,ALTO HOSPICIO,81.6911111111111
218,1107025,MAGIA DE APRENDER,TARAPACA,ALTO HOSPICIO,81.6911111111111
219,1107025,MAGIA DE APRENDER,TARAPACA,ALTO HOSPICIO,81.6911111111111
220,1107025,MAGIA DE APRENDER,TARAPACA,ALTO HOSPICIO,81.6911111111111
221,1107025,MAGIA DE APRENDER,TARAPACA,ALTO HOSPICIO,81.6911111111111
222,1107025,MAGIA DE APRENDER,TARAPACA,ALTO HOSPICIO,81.6911111111111
223,1107025,MAGIA DE APRENDER,TARAPACA,ALTO HOSPICIO,81.6911111111111
224,1107025,MAGIA DE APRENDER,TARAPACA,ALTO HOSPICIO,81.6911111111111
225,1107025,MAGIA DE APRENDER,TARAPACA,ALTO HOSPICIO,81.6911111111111
226,1107025,MAGIA DE APRENDER,TARAPACA,ALTO HOSPICIO,81.6911111111111
227,1107025,MAGIA DE APRENDER,TARAPACA,ALTO HOSPICIO,81.6911111111111
228,1107025,MAGIA DE APRENDER,TARAPACA,ALTO HOSPICIO,81.6911111111111
229,1107028,MI PEQUENO MUNDO,TARAPACA,ALTO HOSPICIO,81.11888888888889
230,1107028,MI PEQUENO MUNDO,TARAPACA,ALTO HOSPICIO,81.11888888888889
231,1107028,MI PEQUENO MUNDO,TARAPACA,ALTO HOSPICIO,81.11888888888889
232,1107028,MI PEQUENO MUNDO,TARAPACA,ALTO HOSPICIO,81.11888888888889
233,1107028,MI PEQUENO MUNDO,TARAPACA,ALTO HOSPICIO,81.11888888888889
234,1107028,MI PEQUENO MUNDO,TARAPACA,ALTO HOSPICIO,81.11888888888889
235,1107028,MI PEQUENO MUNDO,TARAPACA,ALTO HOSPICIO,81.11888888888889
236,1107028,MI PEQUENO MUNDO,TARAPACA,ALTO HOSPICIO,81.11888888888889
237,1107028,MI PEQUENO MUNDO,TARAPACA,ALTO HOSPICIO,81.11888888888889
238,1107028,MI PEQUENO MUNDO,TARAPACA,ALTO HOSPICIO,81.11888888888889
239,1107028,MI PEQUENO MUNDO,TARAPACA,ALTO HOSPICIO,81.11888888888889
240,1107028,MI PEQUENO MUNDO,TARAPACA,ALTO HOSPICIO,81.11888888888889
241,1107028,MI PEQUENO MUNDO,TARAPACA,ALTO HOSPICIO,81.11888888888889
242,1107028,MI PEQUENO MUNDO,TARAPACA,ALTO HOSPICIO,81.11888888888889
243,1107028,MI PEQUENO MUNDO,TARAPACA,ALTO HOSPICIO,81.11888888888889
244,1107028,MI PEQUENO MUNDO,TARAPACA,ALTO HOSPICIO,81.11888888888889
245,1107028,MI PEQUENO MUNDO,TARAPACA,ALTO HOSPICIO,81.11888888888889
246,1107028,MI PEQUENO MUNDO,TARAPACA,ALTO HOSPICIO,81.11888888888889
247,1107028,MI PEQUENO MUNDO,TARAPACA,ALTO HOSPICIO,81.11888888888889
248,1107028,MI PEQUENO MUNDO,TARAPACA,ALTO HOSPICIO,81.11888888888889
249,1107028,MI PEQUENO MUNDO,TARAPACA,ALTO HOSPICIO,81.11888888888889
250,1107028,MI PEQUENO MUNDO,TARAPACA,ALTO HOSPICIO,81.11888888888889
251,1107028,MI PEQUENO MUNDO,TARAPACA,ALTO HOSPICIO,81.11888888888889
252,1107028,MI PEQUENO MUNDO,TARAPACA,ALTO HOSPICIO,81.11888888888889
253,1107028,MI PEQUENO MUNDO,TARAPACA,ALTO HOSPICIO,81.11888888888889
254,1107028,MI PEQUENO MUNDO,TARAPACA,ALTO HOSPICIO,81.11888888888889
255,1402006,SEMILLITA DE CAMINA,TARAPACA,CAMINA,13.056666666666668
256,1402006,SEMILLITA DE CAMINA,TARAPACA,CAMINA,13.056666666666668
257,1402006,SEMILLITA DE CAMINA,TARAPACA,CAMINA,13.056666666666668
258,1402006,SEMILLITA DE CAMINA,TARAPACA,CAMINA,13.056666666666668
259,1403005,INTI JALSU,TARAPACA,COLCHANE,10.343333333333334
260,1405001,LOS PIQUENITOS,TARAPACA,PICA,70.47
261,1405001,LOS PIQUENITOS,TARAPACA,PICA,70.47
262,1405001,LOS PIQUENITOS,TARAPACA,PICA,70.47
263,1405001,LOS PIQUENITOS,TARAPACA,PICA,70.47
264,1405001,LOS PIQUENITOS,TARAPACA,PICA,70.47
265,1405001,LOS PIQUENITOS,TARAPACA,PICA,70.47
266,1405001,LOS PIQUENITOS,TARAPACA,PICA,70.47
267,1405001,LOS PIQUENITOS,TARAPACA,PICA,70.47
268,1405001,LOS PIQUENITOS,TARAPACA,PICA,70.47
269,1405001,LOS PIQUENITOS,TARAPACA,PICA,70.47
270,1405001,LOS PIQUENITOS,TARAPACA,PICA,70.47
271,1405001,LOS PIQUENITOS,TARAPACA,PICA,70.47
272,1405001,LOS PIQUENITOS,TARAPACA,PICA,70.47
273,1405001,LOS PIQUENITOS,TARAPACA,PICA,70.47
274,1405001,LOS PIQUENITOS,TARAPACA,PICA,70.47
275,1405001,LOS PIQUENITOS,TARAPACA,PICA,70.47
276,1405001,LOS PIQUENITOS,TARAPACA,PICA,70.47
277,1405001,LOS PIQUENITOS,TARAPACA,PICA,70.47
278,1405001,LOS PIQUENITOS,TARAPACA,PICA,70.47
279,1405001,LOS PIQUENITOS,TARAPACA,PICA,70.47
280,1405001,LOS PIQUENITOS,TARAPACA,PICA,70.47
281,1405001,LOS PIQUENITOS,TARAPACA,PICA,70.47
282,1405001,LOS PIQUENITOS,TARAPACA,PICA,70.47
283,1405001,LOS PIQUENITOS,TARAPACA,PICA,70.47
284,1405001,LOS PIQUENITOS,TARAPACA,PICA,70.47
285,1405001,LOS PIQUENITOS,TARAPACA,PICA,70.47
286,1405001,LOS PIQUENITOS,TARAPACA,PICA,70.47
287,1405001,LOS PIQUENITOS,TARAPACA,PICA,70.47
288,2101015,ESPERANZA,ANTOFAGASTA,ANTOFAGASTA,97.56750000000001
289,2101015,ESPERANZA,ANTOFAGASTA,ANTOFAGASTA,97.56750000000001
290,2101015,ESPERANZA,ANTOFAGASTA,ANTOFAGASTA,97.56750000000001
291,2101015,ESPERANZA,ANTOFAGASTA,ANTOFAGASTA,97.56750000000001
292,2101015,ESPERANZA,ANTOFAGASTA,ANTOFAGASTA,97.56750000000001
293,2101015,ESPERANZA,ANTOFAGASTA,ANTOFAGASTA,97.56750000000001
294,2101015,ESPERANZA,ANTOFAGASTA,ANTOFAGASTA,97.56750000000001
295,2101015,ESPERANZA,ANTOFAGASTA,ANTOFAGASTA,97.56750000000001
296,2101015,ESPERANZA,ANTOFAGASTA,ANTOFAGASTA,97.56750000000001
297,2101015,ESPERANZA,ANTOFAGASTA,ANTOFAGASTA,97.56750000000001
298,2101015,ESPERANZA,ANTOFAGASTA,ANTOFAGASTA,97.56750000000001
299,2101015,ESPERANZA,ANTOFAGASTA,ANTOFAGASTA,97.56750000000001
300,2101015,ESPERANZA,ANTOFAGASTA,ANTOFAGASTA,97.56750000000001
301,2101015,ESPERANZA,ANTOFAGASTA,ANTOFAGASTA,97.56750000000001
302,2101015,ESPERANZA,ANTOFAGASTA,ANTOFAGASTA,97.56750000000001
303,2101015,ESPERANZA,ANTOFAGASTA,ANTOFAGASTA,97.56750000000001
304,2101015,ESPERANZA,ANTOFAGASTA,ANTOFAGASTA,97.56750000000001
305,2101015,ESPERANZA,ANTOFAGASTA,ANTOFAGASTA,97.56750000000001
306,2101015,ESPERANZA,ANTOFAGASTA,ANTOFAGASTA,97.56750000000001
307,2101015,ESPERANZA,ANTOFAGASTA,ANTOFAGASTA,97.56750000000001
308,2101016,RIQUEZA ESCONDIDA,ANTOFAGASTA,ANTOFAGASTA,46.45125
309,2101016,RIQUEZA ESCONDIDA,ANTOFAGASTA,ANTOFAGASTA,46.45125
310,2101016,RIQUEZA ESCONDIDA,ANTOFAGASTA,ANTOFAGASTA,46.45125
311,2101016,RIQUEZA ESCONDIDA,ANTOFAGASTA,ANTOFAGASTA,46.45125
312,2101016,RIQUEZA ESCONDIDA,ANTOFAGASTA,ANTOFAGASTA,46.45125
313,2101016,RIQUEZA ESCONDIDA,ANTOFAGASTA,ANTOFAGASTA,46.45125
314,2101016,RIQUEZA ESCONDIDA,ANTOFAGASTA,ANTOFAGASTA,46.45125
315,2101016,RIQUEZA ESCONDIDA,ANTOFAGASTA,ANTOFAGASTA,46.45125
316,2101016,RIQUEZA ESCONDIDA,ANTOFAGASTA,ANTOFAGASTA,46.45125
317,2101016,RIQUEZA ESCONDIDA,ANTOFAGASTA,ANTOFAGASTA,46.45125
318,2101016,RIQUEZA ESCONDIDA,ANTOFAGASTA,ANTOFAGASTA,46.45125
319,2101016,RIQUEZA ESCONDIDA,ANTOFAGASTA,ANTOFAGASTA,46.45125
320,2101016,RIQUEZA ESCONDIDA,ANTOFAGASTA,ANTOFAGASTA,46.45125
